,null,zpe,U0,U,H,G,Cv
19999,19999,0.147277623415,-393.734710693,-393.184417725,-396.120941162,-395.79019165,28.9557819366
20000,20000,0.098642423749,-416.040435791,-415.750549316,-417.458435059,-417.486541748,25.7476577759
20001,20001,0.13900822401,-436.958740234,-436.725402832,-437.043640137,-436.885284424,32.6104278564
20002,20002,0.132592409849,-446.57043457,-446.524963379,-447.490875244,-447.456634521,30.1510353088
20003,20003,0.156926095486,-374.681030273,-374.466796875,-377.095031738,-376.885162354,31.6394805908
20004,20004,0.125113725662,-405.776824951,-405.304077148,-407.270690918,-407.140106201,29.1343612671
20005,20005,0.157088801265,-456.864746094,-457.083129883,-457.078613281,-456.984100342,34.5088882446
20006,20006,0.152360856533,-399.581420898,-398.94140625,-401.76965332,-401.25100708,30.2328166962
20007,20007,0.127533748746,-429.471923828,-429.127868652,-430.883728027,-430.842010498,31.4165248871
20008,20008,0.131178066134,-422.914245605,-422.66619873,-424.176025391,-424.18460083,27.9054355621
20009,20009,0.17352938652,-392.740539551,-392.558563232,-394.021942139,-393.530395508,33.958480835
20010,20010,0.183373034,-373.39453125,-372.439849854,-376.73260498,-376.103179932,33.6448135376
20011,20011,0.193542778492,-367.641693115,-367.266723633,-370.724517822,-370.330963135,34.3532905579
20012,20012,0.175490096211,-444.280517578,-443.867095947,-446.659851074,-446.513153076,35.3982963562
20013,20013,0.181114852428,-388.092590332,-387.43182373,-390.842987061,-390.121276855,33.042640686
20014,20014,0.193122953176,-394.465698242,-393.987609863,-396.825439453,-396.323791504,35.9443359375
20015,20015,0.118974156678,-440.483673096,-440.509490967,-441.428588867,-441.488189697,30.055688858
20016,20016,0.169956043363,-423.75402832,-423.062652588,-425.415985107,-425.014434814,34.4798812866
20017,20017,0.104432202876,-433.502563477,-433.477294922,-433.847045898,-433.943450928,28.3105621338
20018,20018,0.157346874475,-399.658569336,-399.307800293,-401.122497559,-400.77545166,33.2885780334
20019,20019,0.150661304593,-388.066772461,-387.355560303,-390.372406006,-389.934844971,30.5835208893
20020,20020,0.158112332225,-426.925964355,-427.022155762,-427.893707275,-427.602050781,31.9548931122
20021,20021,0.147786319256,-382.067199707,-381.61907959,-383.876739502,-383.424285889,30.2622585297
20022,20022,0.137280583382,-416.615997314,-416.384521484,-417.748443604,-417.604522705,30.1144104004
20023,20023,0.135373786092,-457.022247314,-457.093933105,-458.580444336,-458.612091064,31.0657844543
20024,20024,0.178854078054,-419.986572266,-419.662780762,-422.012512207,-421.538879395,32.6689071655
20025,20025,0.124073475599,-406.092529297,-405.848266602,-407.237670898,-407.027923584,27.2343235016
20026,20026,0.142982259393,-399.764892578,-399.720306396,-400.433654785,-400.139465332,30.254152298
20027,20027,0.147374510765,-380.768676758,-380.359130859,-382.812438965,-382.329467773,28.364862442
20028,20028,0.15743470192,-431.526672363,-431.578857422,-432.984405518,-432.580352783,29.0865955353
20029,20029,0.095032133162,-422.276245117,-422.197753906,-422.439910889,-422.598846436,26.3177394867
20030,20030,0.173083797097,-390.850646973,-390.352844238,-392.443878174,-391.971801758,33.843334198
20031,20031,0.171610414982,-394.862426758,-394.45098877,-396.524841309,-396.078918457,32.9314689636
20032,20032,0.147920250893,-415.87121582,-415.559814453,-416.975860596,-416.755889893,31.7073459625
20033,20033,0.159599617124,-397.160217285,-396.74609375,-399.040588379,-398.658935547,31.5945491791
20034,20034,0.138179928064,-384.543518066,-383.719604492,-387.076599121,-386.769378662,29.547952652
20035,20035,0.221847504377,-397.60760498,-397.586151123,-400.443267822,-400.190704346,38.9807434082
20036,20036,0.167893230915,-406.322906494,-405.916259766,-407.242584229,-406.854705811,33.3378791809
20037,20037,0.173084065318,-426.966552734,-426.544189453,-428.411376953,-428.000152588,36.1958999634
20038,20038,0.135700002313,-444.612213135,-444.558166504,-446.098449707,-446.019439697,31.2837848663
20039,20039,0.161224797368,-378.661590576,-378.264404297,-380.571105957,-380.079437256,31.6814975739
20040,20040,0.138534873724,-453.460449219,-453.052520752,-454.567504883,-454.442016602,31.8834056854
20041,20041,0.15593662858,-445.815795898,-445.90423584,-446.467651367,-446.365020752,33.1405334473
20042,20042,0.140158683062,-419.909698486,-419.455871582,-422.005279541,-421.769836426,29.671710968
20043,20043,0.138303816319,-424.090301514,-423.774658203,-424.804626465,-424.619445801,30.8427238464
20044,20044,0.128753066063,-439.78024292,-439.42010498,-440.828918457,-440.821105957,30.9931793213
20045,20045,0.170976191759,-388.539031982,-388.167663574,-389.601654053,-389.094940186,32.5028686523
20046,20046,0.1255543679,-437.378387451,-437.376953125,-437.717071533,-437.654022217,30.4289779663
20047,20047,0.186133354902,-380.860076904,-380.647827148,-382.375549316,-381.892364502,33.0785140991
20048,20048,0.118266955018,-436.98046875,-436.647583008,-438.140777588,-438.190093994,28.7377719879
20049,20049,0.198300510645,-375.975250244,-375.817108154,-378.32598877,-377.861175537,38.0361785889
20050,20050,0.137237742543,-451.575500488,-451.514770508,-452.527893066,-452.532440186,29.7256069183
20051,20051,0.121253371239,-401.618774414,-401.131469727,-403.300354004,-403.229736328,27.7224655151
20052,20052,0.179141074419,-432.434814453,-432.2059021,-434.128845215,-433.833862305,34.3566589355
20053,20053,0.14869825542,-428.744537354,-428.620788574,-429.27154541,-429.027832031,31.4551334381
20054,20054,0.148298844695,-440.526916504,-440.53024292,-441.198486328,-441.013214111,33.5400695801
20055,20055,0.147486031055,-415.772399902,-415.681304932,-416.322296143,-416.124969482,31.559053421
20056,20056,0.157060980797,-378.562927246,-378.624450684,-381.069946289,-380.705993652,30.9916172028
20057,20057,0.170216828585,-437.638580322,-437.527526855,-438.10345459,-437.798309326,34.9667625427
20058,20058,0.12301659584,-422.352844238,-422.194702148,-422.917663574,-422.902435303,29.2228946686
20059,20059,0.139536261559,-438.025543213,-437.67388916,-438.940643311,-438.772979736,28.0780620575
20060,20060,0.111516796052,-425.405456543,-425.425720215,-425.571746826,-425.575286865,28.3761043549
20061,20061,0.177502632141,-433.654968262,-433.315917969,-435.814422607,-435.500183105,31.695772171
20062,20062,0.180747658014,-364.603881836,-363.82019043,-367.387268066,-366.926361084,34.261505127
20063,20063,0.125110819936,-412.784515381,-412.242675781,-413.718505859,-413.525817871,29.439447403
20064,20064,0.132541552186,-405.669616699,-405.369018555,-407.331207275,-407.140167236,30.2362785339
20065,20065,0.156736284494,-444.513000488,-444.658081055,-445.377380371,-445.229644775,34.5639038086
20066,20066,0.140330567956,-459.10760498,-458.671203613,-460.10333252,-460.005340576,31.8714733124
20067,20067,0.135667070746,-387.87121582,-387.095458984,-389.657409668,-389.28704834,25.1872596741
20068,20068,0.169144764543,-405.801116943,-405.46282959,-407.605102539,-407.181488037,32.5602722168
20069,20069,0.133258983493,-387.985595703,-387.439971924,-389.447784424,-389.162902832,30.4268360138
20070,20070,0.148090347648,-421.451171875,-421.146850586,-422.918273926,-422.715179443,30.8389358521
20071,20071,0.150237157941,-427.397521973,-427.161315918,-428.197113037,-428.019165039,30.7356395721
20072,20072,0.176607742906,-396.919433594,-396.264831543,-398.555358887,-398.168609619,33.8758926392
20073,20073,0.0965688079596,-438.931915283,-439.131591797,-439.552276611,-439.687011719,26.4231128693
20074,20074,0.128443002701,-425.01763916,-424.608337402,-426.379211426,-426.278381348,29.1776294708
20075,20075,0.179363802075,-451.516937256,-451.66796875,-453.229858398,-453.030334473,36.9283676147
20076,20076,0.091704942286,-436.583251953,-436.842926025,-436.234680176,-436.31350708,27.4644641876
20077,20077,0.0845672339201,-427.469116211,-427.211303711,-428.653442383,-428.875335693,26.9596328735
20078,20078,0.150441795588,-432.503509521,-432.404541016,-433.684692383,-433.325897217,31.2867984772
20079,20079,0.105873584747,-443.858856201,-443.707183838,-444.755615234,-444.818664551,28.1142253876
20080,20080,0.149603068829,-438.932159424,-438.495178223,-440.578735352,-440.312774658,33.1391830444
20081,20081,0.203068554401,-350.511291504,-349.50970459,-352.444976807,-351.887634277,33.167427063
20082,20082,0.1737511307,-437.729919434,-437.492126465,-438.316955566,-437.956085205,36.8869552612
20083,20083,0.186970442533,-356.747772217,-356.34979248,-358.97454834,-358.310546875,30.123588562
20084,20084,0.168541416526,-432.053588867,-431.695648193,-433.180603027,-432.788543701,35.8591346741
20085,20085,0.201289698482,-373.969299316,-373.813964844,-375.872802734,-375.416717529,35.5637130737
20086,20086,0.161649242043,-380.755950928,-380.665374756,-383.111450195,-382.780670166,30.0888748169
20087,20087,0.158006593585,-425.901245117,-425.891082764,-426.848510742,-426.509643555,33.7423400879
20088,20088,0.119156509638,-439.949768066,-439.70135498,-441.097045898,-441.180938721,28.4021205902
20089,20089,0.192004919052,-401.249176025,-400.838775635,-402.985839844,-402.445831299,37.2072257996
20090,20090,0.149922385812,-386.464111328,-385.861572266,-388.362548828,-387.853363037,29.1105117798
20091,20091,0.156676858664,-383.637420654,-383.32723999,-384.623901367,-384.214111328,32.3054733276
20092,20092,0.194814428687,-394.065307617,-393.63067627,-395.908966064,-395.401885986,36.2008132935
20093,20093,0.127308860421,-433.852050781,-434.00378418,-434.306243896,-434.3828125,28.1035900116
20094,20094,0.150353044271,-445.007751465,-444.861846924,-445.749755859,-445.529632568,32.6287612915
20095,20095,0.131313070655,-422.320495605,-422.156494141,-423.599639893,-423.514129639,31.4740695953
20096,20096,0.190275073051,-360.161346436,-359.901733398,-361.983062744,-361.380645752,32.959487915
20097,20097,0.146542519331,-403.638000488,-403.237579346,-405.037109375,-404.743713379,31.2088088989
20098,20098,0.128331631422,-434.453369141,-433.99420166,-435.836425781,-435.764007568,29.8750801086
20099,20099,0.13762435317,-434.920623779,-434.584594727,-436.436187744,-436.218475342,29.9740619659
20100,20100,0.135794907808,-393.867645264,-393.285095215,-394.970397949,-394.833953857,30.0375041962
20101,20101,0.140710711479,-455.51739502,-454.987304688,-457.182922363,-457.010772705,31.1229324341
20102,20102,0.127013772726,-412.134399414,-411.810791016,-413.105926514,-412.916473389,29.8943691254
20103,20103,0.158040419221,-448.205383301,-448.295898438,-448.980072021,-448.894683838,33.5115509033
20104,20104,0.19771656394,-430.575927734,-430.178283691,-434.103118896,-433.77633667,37.6973838806
20105,20105,0.0904099792242,-453.38949585,-453.110961914,-455.788787842,-455.921783447,27.4191513062
20106,20106,0.222828060389,-391.039550781,-391.218566895,-393.364318848,-392.926361084,41.1940078735
20107,20107,0.139341816306,-440.586486816,-440.289642334,-441.550689697,-441.446807861,31.2954120636
20108,20108,0.139839202166,-413.936004639,-413.373962402,-416.094207764,-415.831634521,29.3487586975
20109,20109,0.169991388917,-395.914367676,-395.588531494,-397.780761719,-397.384155273,33.1016311646
20110,20110,0.129023253918,-417.592468262,-417.5128479,-418.634399414,-418.557098389,28.4331703186
20111,20111,0.129997506738,-399.848449707,-399.626861572,-400.889678955,-400.717651367,28.3915481567
20112,20112,0.134643882513,-395.572021484,-395.308837891,-397.203033447,-397.046478271,29.8843784332
20113,20113,0.12392218411,-396.581237793,-395.89074707,-399.004760742,-398.815765381,29.1214065552
20114,20114,0.150257349014,-395.007568359,-394.378173828,-397.214172363,-396.744598389,30.2300624847
20115,20115,0.133599817753,-405.741699219,-405.447601318,-407.133300781,-406.870819092,31.4177474976
20116,20116,0.103486515582,-416.473022461,-415.98046875,-417.074584961,-417.029937744,27.0693950653
20117,20117,0.130776450038,-426.520782471,-426.237457275,-427.114013672,-426.987884521,29.9255695343
20118,20118,0.199686378241,-427.668426514,-427.318481445,-430.994476318,-430.765655518,38.8377761841
20119,20119,0.0973531454802,-482.042724609,-481.738342285,-485.313659668,-485.585296631,27.8695354462
20120,20120,0.150529757142,-388.078216553,-387.594268799,-390.010498047,-389.576629639,30.823638916
20121,20121,0.175524950027,-455.283447266,-455.175811768,-457.13293457,-456.965423584,36.7071380615
20122,20122,0.125127732754,-431.174499512,-430.853668213,-432.466247559,-432.464263916,29.9229736328
20123,20123,0.145005509257,-398.092254639,-397.663635254,-400.368713379,-400.084136963,30.9281635284
20124,20124,0.160479173064,-373.606628418,-373.016845703,-376.066101074,-375.478515625,33.3067626953
20125,20125,0.133687615395,-402.257049561,-401.582183838,-404.033813477,-403.723022461,29.8535900116
20126,20126,0.148197770119,-402.98614502,-402.391418457,-404.698455811,-404.347747803,31.829990387
20127,20127,0.13660480082,-423.235473633,-422.882751465,-425.501434326,-425.289123535,29.4995956421
20128,20128,0.16330036521,-374.240966797,-373.503723145,-376.328033447,-375.905212402,31.4138240814
20129,20129,0.0871728882194,-426.410583496,-426.509521484,-425.684631348,-425.718475342,26.6764965057
20130,20130,0.138166055083,-445.754058838,-445.35055542,-446.700073242,-446.621734619,31.0994091034
20131,20131,0.125562340021,-416.99130249,-416.62286377,-418.518615723,-418.488067627,30.0258197784
20132,20132,0.13784532249,-402.893707275,-402.427520752,-404.477081299,-404.285217285,30.3112621307
20133,20133,0.181070670485,-418.981750488,-418.570281982,-421.474487305,-421.031036377,33.8454055786
20134,20134,0.17645521462,-373.488586426,-373.001220703,-375.962768555,-375.440765381,29.2374305725
20135,20135,0.178494110703,-415.920593262,-415.756896973,-417.68359375,-417.249084473,35.0513916016
20136,20136,0.147260695696,-396.150054932,-395.601104736,-397.642150879,-397.225311279,29.5031909943
20137,20137,0.155950888991,-422.325134277,-422.472473145,-422.863952637,-422.664398193,34.8864555359
20138,20138,0.12545080483,-437.429046631,-437.005493164,-437.820373535,-437.758575439,29.4416847229
20139,20139,0.181576177478,-421.763244629,-421.583709717,-423.140441895,-422.694061279,34.8389625549
20140,20140,0.148312777281,-426.735717773,-426.470214844,-427.118133545,-426.95010376,33.315284729
20141,20141,0.0678214281797,-388.264678955,-388.040039062,-388.36831665,-388.611633301,24.572927475
20142,20142,0.130429461598,-430.188690186,-430.099914551,-430.039978027,-430.006011963,31.836681366
20143,20143,0.114995367825,-433.251098633,-433.258636475,-433.848327637,-433.920196533,29.7307224274
20144,20144,0.151804372668,-391.307830811,-390.655426025,-393.193817139,-392.786346436,31.1137599945
20145,20145,0.104678891599,-435.189941406,-434.666595459,-436.219543457,-436.384765625,27.326461792
20146,20146,0.139881938696,-429.507781982,-429.065490723,-430.603088379,-430.48034668,31.0007190704
20147,20147,0.140267387033,-452.259643555,-451.871002197,-453.419952393,-453.298126221,31.2217731476
20148,20148,0.177939966321,-456.065307617,-455.853118896,-458.356689453,-458.254302979,36.4634628296
20149,20149,0.158519372344,-429.60357666,-429.721008301,-430.316589355,-430.014709473,32.8371276855
20150,20150,0.0924283564091,-430.305877686,-430.284912109,-430.23840332,-430.399719238,27.3658046722
20151,20151,0.182112842798,-420.101318359,-419.994995117,-421.431274414,-421.013824463,35.1442565918
20152,20152,0.148450881243,-381.784240723,-381.187530518,-384.339508057,-383.964263916,29.9852275848
20153,20153,0.12887506187,-442.224517822,-442.226013184,-443.560241699,-443.560394287,30.5496006012
20154,20154,0.132062375546,-439.465759277,-438.887451172,-440.682861328,-440.611907959,28.3875827789
20155,20155,0.105448201299,-433.811706543,-433.289367676,-435.498413086,-435.65145874,28.145154953
20156,20156,0.141520798206,-449.552185059,-449.444458008,-450.61315918,-450.580780029,31.8509292603
